EMIS_ID,Private_Tutoring,Study_Hours,Sleep_Hours,Mobile_Usage_Hours,Motivation_Level,Stress_Level,Study_Environment,Parental_Education,Peer_Influence,Physical_Health_Rating,Attendance_Percentage,Risk_Level,Private_Tutoring_Encoded,Motivation_Level_Encoded,Stress_Level_Encoded,Study_Environment_Encoded,Parental_Education_Encoded,Peer_Influence_Encoded,Physical_Health_Rating_Encoded
2703100947603745,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,38.76,0,0,2,0,0,5,0,1
2703100948007023,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,77.03,2,0,2,0,0,5,0,1
2703100948007033,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,49.76,0,0,2,4,0,4,3,2
6905000037800966,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,higher secondary / plus two or above,neither encourage nor distract,good,73.21,1,0,2,4,0,2,3,2
2703100948006911,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,71.29,1,0,2,0,0,5,0,1
2703100948200256,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,up to class 5,neither encourage nor distract,good,71.29,1,0,2,4,0,5,3,2
1704801508000065,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,45.45,0,0,0,4,0,4,3,2
2703100948100119,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,79.43,2,0,2,0,0,4,3,2
2703100948200341,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,70.81,1,0,2,4,0,4,3,2
2703100947805534,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,71.29,1,0,2,4,4,4,3,2
2703100947906641,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,class 6 to 8,neither encourage nor distract,good,54.07,0,0,2,4,0,0,3,2
2703105558100130,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,up to class 5,neither encourage nor distract,good,79.9,2,0,2,4,0,5,3,2
2703100947502944,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,75.6,2,0,2,0,0,5,0,1
2703101338001878,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,74.64,1,0,2,4,4,4,3,2
2703102438001079,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,75.6,2,0,4,4,0,1,1,2
2703100948200547,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,,,0,2,4,0,4,3,2
2703100948100142,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,66.51,1,0,2,0,0,4,3,2
2703100947603786,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,no formal education,mostly encourage me,good,72.25,1,0,4,5,0,4,1,2
2703100948200420,no,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,76.08,2,0,3,4,4,1,1,2
2703100947704592,no,0.75,8.0,3.0,not motivated at all,never,study on bed or floor,no formal education,"no, they distract me a lot",very poor,62.68,1,0,2,2,3,4,4,5
2703100947906296,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,63.64,1,0,2,4,4,4,3,2
1903400128000046,no,0.75,8.0,3.0,motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,57.42,0,0,0,5,0,0,1,2
2703100948200328,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,72.73,1,0,2,0,0,5,0,1
2703100947905835,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,69.38,1,0,2,0,0,5,0,1
6701900128000448,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,65.55,1,0,2,4,4,4,3,2
1601300028001497,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,61.24,1,0,2,4,4,4,3,2
2703100948100185,no,0.75,8.0,3.0,slightly motivated,almost always,living room or kitchen,up to class 5,mostly distract me,fair,68.9,1,0,3,0,0,5,0,1
5703200277901806,no,0.75,8.0,3.0,motivated,rarely,study on bed or floor,no formal education,"no, they distract me a lot",very poor,57.89,0,0,0,4,3,4,4,5
1606300307500540,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,26.79,0,0,2,0,3,5,3,2
3201100018003492,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,mostly encourage me,good,77.51,2,0,2,5,0,4,1,2
2703100947905809,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,78.95,2,0,2,4,0,4,3,2
2703100948006998,no,0.75,8.0,3.0,motivated,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,55.98,0,0,0,5,0,4,3,2
7100900137901381,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,75.12,2,0,2,0,0,5,0,1
2703100947704602,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,69.86,1,0,2,4,4,4,3,2
2703100948200230,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,up to class 5,neither encourage nor distract,good,74.16,1,0,2,4,0,5,3,2
2703100948200275,no,0.75,8.0,3.0,nan,nan,nan,nan,neither encourage nor distract,nan,0.0,0,0,1,1,1,3,3,3
2703100948100143,no,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,75.12,2,0,3,4,4,1,1,2
2703100948006975,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,69.86,1,0,2,0,0,5,0,1
2703104737801564,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,72.73,1,0,2,4,0,4,3,2
2703100948100156,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,73.21,1,0,4,4,0,1,1,2
6904700047800834,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,59.33,0,0,2,4,4,4,3,2
2703100948006928,no,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,71.77,1,0,3,4,4,1,1,2
2703100948200279,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,10.53,0,0,2,0,3,5,3,2
5902900218003473,no,0.75,8.0,3.0,motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,good,79.43,2,0,0,4,4,2,1,2
2703100948100169,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,72.73,1,0,2,4,0,4,3,2
2703100948200171,yes,0.75,8.0,3.0,somewhat motivated,sometimes,with siblings,no formal education,mostly encourage me,good,26.79,0,1,4,5,4,4,1,2
2703103617900549,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,78.95,2,0,2,4,4,4,3,2
2703102597500336,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,74.16,1,0,2,0,0,5,0,1
2703100948100164,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,77.51,2,0,0,4,0,0,1,2
1903400128000298,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,73.21,1,0,2,5,0,0,1,2
1906400468002331,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,70.81,1,0,2,5,0,0,1,2
2703100947906660,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,47.85,0,0,2,0,0,5,0,1
2703100948200331,no,0.75,8.0,3.0,motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,51.2,0,0,0,5,0,0,1,2
2105400017500914,no,0.75,8.0,3.0,motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,75.6,2,0,0,5,0,0,1,2
7200700168100201,no,0.75,8.0,3.0,motivated,rarely,study on bed or floor,no formal education,"no, they distract me a lot",very poor,77.51,2,0,0,4,3,4,4,5
2703100947704273,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,21.05,0,0,2,0,3,5,3,2
3301500048000216,yes,0.75,8.0,3.0,motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,72.25,1,1,0,4,0,1,1,2
2703100948006950,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,72.25,1,0,4,5,0,0,1,2
2703100948200265,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,77.03,2,0,2,4,0,4,3,2
7100100397500869,no,0.75,8.0,3.0,motivated,sometimes,living room or kitchen,higher secondary / plus two or above,mostly encourage me,good,78.95,2,0,0,5,0,2,1,2
2703100947704586,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,60.77,1,0,2,0,0,5,0,1
2703100947704590,yes,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,76.56,2,1,2,4,0,4,3,2
2703100948007002,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,76.08,2,0,2,4,0,4,3,2
2703100947905628,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,73.21,1,0,0,4,0,4,3,2
2703109187900427,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,77.51,2,0,4,4,0,0,1,2
2703100947402026,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,69.86,1,0,2,4,0,4,3,2
3102000297804361,no,0.75,8.0,3.0,motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,good,62.68,1,0,0,4,4,2,1,2
2703100948200262,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,68.42,1,0,2,4,4,4,3,2
2703100948007007,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,59.33,0,0,2,0,0,5,0,1
2703108618000457,no,0.75,8.0,3.0,motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,good,74.16,1,0,0,4,4,2,1,2
2703100948007318,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,74.64,1,0,2,4,0,4,3,2
2703100948200342,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,76.08,2,0,4,4,0,0,1,2
2703100947905772,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,77.99,2,0,2,4,4,4,3,2
2703100747900276,yes,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,neither encourage nor distract,good,40.19,0,1,2,0,0,5,3,2
2703100947704632,yes,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,74.64,1,1,2,4,4,4,3,2
2703100948200200,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,74.64,1,0,2,5,0,0,1,2
2703100948200403,no,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,74.64,1,0,3,4,4,1,1,2
2703109767901178,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,72.73,1,0,2,0,0,5,0,1
2703100947905626,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,76.56,2,0,2,0,0,5,0,1
2703100948200241,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,35.41,0,0,2,0,3,5,3,2
2703100947905672,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,40.67,0,0,2,0,0,5,0,1
2703100948006886,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,70.81,1,0,2,4,0,4,3,2
2703100948200267,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,70.81,1,0,2,0,0,4,3,2
2703106017900736,no,0.75,8.0,3.0,slightly motivated,almost always,living room or kitchen,up to class 5,mostly distract me,fair,79.43,2,0,3,0,0,5,0,1
1803600087300261,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,73.21,1,0,4,4,0,1,1,2
2703100947805078,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,72.25,1,0,2,4,4,4,3,2
1907300107700901,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,mostly encourage me,good,71.29,1,0,2,5,0,4,1,2
2703100948006883,no,0.75,8.0,3.0,motivated,rarely,with siblings,no formal education,neither encourage nor distract,good,72.73,1,0,0,4,4,4,3,2
3605000287201495,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,72.73,1,0,2,0,0,5,0,1
2703100948200204,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,76.08,2,0,2,4,4,4,3,2
2703100948007000,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,71.77,1,0,2,0,0,5,0,1
2703100947805525,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,80.86,2,0,2,4,4,4,3,2
7101400157601659,no,0.75,8.0,3.0,motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,57.89,0,0,0,5,0,0,1,2
3102000837600972,no,0.75,8.0,3.0,motivated,rarely,study on bed or floor,no formal education,"no, they distract me a lot",very poor,66.51,1,0,0,4,3,4,4,5
2601100068001185,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,69.86,1,0,2,0,3,5,3,2
2703100948006826,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,79.43,2,0,2,0,0,4,3,2
2703100948100141,no,0.75,8.0,3.0,slightly motivated,never,own quiet room or dedicated study space,higher secondary / plus two or above,"yes, always encourage me",good,73.68,1,0,3,2,2,2,5,2
2703100948006851,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,67.94,1,0,2,0,0,4,3,2
2703104737801606,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,77.99,2,0,2,0,0,5,0,1
2703100947905787,no,0.75,8.0,3.0,motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,good,78.95,2,0,0,4,4,2,1,2
2703100948200340,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,73.21,1,0,4,4,0,1,1,2
2703100947905632,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,mostly distract me,fair,76.56,2,0,2,0,0,4,0,1
2703100948200192,no,0.75,8.0,3.0,nan,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,24.88,0,0,1,0,3,5,3,2
2703108637700500,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,79.9,2,0,2,4,4,4,3,2
2703100948200349,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,higher secondary / plus two or above,neither encourage nor distract,good,70.33,1,0,2,4,0,2,3,2
2703100948200277,yes,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,70.81,1,1,2,4,0,4,3,2
2703100948007316,no,0.75,8.0,3.0,motivated,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,66.51,1,0,0,4,0,4,3,2
2703100948200417,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,higher secondary / plus two or above,neither encourage nor distract,good,72.25,1,0,2,4,0,2,3,2
1904800097800056,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,neither encourage nor distract,good,40.67,0,0,2,5,0,4,3,2
2703100948200329,no,0.75,8.0,3.0,motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,68.42,1,0,0,5,0,0,1,2
2703100947905824,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,71.77,1,0,2,0,0,5,0,1
2703105538100056,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,75.6,2,0,4,5,0,0,1,2
2703100948200206,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,73.21,1,0,4,4,0,1,1,2
2703100948006946,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,71.77,1,0,2,5,0,0,1,2
2703100948200280,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,78.95,2,0,2,4,4,4,3,2
1905500148001540,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,58.85,0,0,2,5,0,0,1,2
1500500077901150,no,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,75.6,2,0,3,4,4,1,1,2
2703100948007019,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,57.42,0,0,2,4,4,4,3,2
2703100948100171,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 6 to 8,mostly encourage me,good,64.11,1,0,4,4,0,0,1,2
6904700047400452,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,55.98,0,0,2,0,0,4,3,2
2703100947906662,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,48.33,0,0,2,0,0,4,3,2
2703100947805052,no,0.75,8.0,3.0,motivated,rarely,study on bed or floor,no formal education,"no, they distract me a lot",very poor,75.6,2,0,0,4,3,4,4,5
2703100948006871,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,71.29,1,0,4,5,0,0,1,2
6905000037800965,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,73.68,1,0,2,0,0,5,0,1
2703100947805046,no,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,73.21,1,0,3,4,4,1,1,2
2703100947502826,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,poor,57.89,0,0,2,0,3,5,3,4
3201900197700190,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,71.77,1,0,2,4,0,4,3,2
2703107017400158,yes,0.75,8.0,3.0,motivated,sometimes,with siblings,higher secondary / plus two or above,mostly encourage me,good,78.95,2,1,0,5,4,2,1,2
2408700038100008,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,46.89,0,0,4,4,0,1,1,2
2703106408000592,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,68.42,1,0,2,0,0,5,0,1
1609000267401561,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,,,0,2,0,0,5,0,1
2703100948006818,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,63.16,1,0,2,5,0,0,1,2
2703100947905659,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,mostly distract me,good,31.1,0,0,2,5,0,4,0,2
2703100947805499,no,0.75,8.0,3.0,motivated,rarely,with siblings,no formal education,neither encourage nor distract,good,80.38,2,0,0,4,4,4,3,2
7100500157500535,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,74.16,1,0,4,4,0,1,1,2
2703100948100157,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,73.68,1,0,2,4,0,4,3,2
2703100948200269,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,up to class 5,neither encourage nor distract,good,66.99,1,0,2,4,0,5,3,2
2703100948200188,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,mostly distract me,good,29.19,0,0,2,0,3,5,0,2
1506700098001481,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,58.85,0,0,2,4,4,4,3,2
2703100948200320,no,0.75,8.0,3.0,slightly motivated,never,own quiet room or dedicated study space,higher secondary / plus two or above,"yes, always encourage me",good,15.79,0,0,3,2,2,2,5,2
2703106018000997,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,no formal education,mostly encourage me,good,69.86,1,0,2,5,0,4,1,2
2703100948200264,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,69.86,1,0,2,4,0,4,3,2
2703100948200423,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,67.94,1,0,2,4,4,4,3,2
1302400137300313,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,higher secondary / plus two or above,neither encourage nor distract,good,70.81,1,0,2,4,0,2,3,2
3205200078001255,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,76.56,2,0,2,5,0,0,1,2
2703100947905818,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,76.08,2,0,2,0,0,5,0,1
1906900128002091,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,77.03,2,0,2,0,0,4,3,2
2703100948200397,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,74.16,1,0,2,4,4,4,3,2
3102000447902772,yes,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,32.54,0,1,2,4,0,4,3,2
2703100747800254,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,76.56,2,0,2,4,4,4,3,2
5802000127704332,no,0.75,8.0,3.0,motivated,never,living room or kitchen,higher secondary / plus two or above,mostly encourage me,good,80.38,2,0,0,2,0,2,1,2
2703100948200246,no,0.75,8.0,3.0,motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,good,78.47,2,0,0,4,4,2,1,2
2703100948006988,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,69.38,1,0,2,5,0,0,1,2
1606300307500396,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,higher secondary / plus two or above,neither encourage nor distract,good,65.55,1,0,2,4,0,2,3,2
2703100948100118,yes,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,65.55,1,1,4,4,0,1,1,2
2703105558100137,no,0.75,8.0,3.0,somewhat motivated,rarely,with siblings,higher secondary / plus two or above,mostly encourage me,fair,80.38,2,0,4,4,4,2,1,1
2703100948100123,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,59.33,0,0,2,0,0,4,3,2
1904000277500471,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,74.16,1,0,2,0,0,5,0,1
7003900107900286,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,71.77,1,0,2,0,0,4,3,2
2703100948006813,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,64.59,1,0,2,4,4,4,3,2
2703100948007005,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,60.77,1,0,2,0,0,5,0,1
2703100947905639,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,71.77,1,0,2,0,0,5,0,1
2703105348000613,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,27.27,0,0,2,0,3,5,3,2
2703100948200298,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,75.12,2,0,2,0,0,4,3,2
2703100947603692,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,61.72,1,0,2,0,0,5,0,1
2703100948006940,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,65.07,1,0,4,4,0,1,1,2
2703100948200302,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,52.15,0,0,2,4,0,4,3,2
2703100947805159,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,76.08,2,0,2,4,4,4,3,2
2703100947906007,no,0.75,8.0,3.0,motivated,sometimes,with siblings,higher secondary / plus two or above,mostly encourage me,good,78.47,2,0,0,5,4,2,1,2
5900700338001045,no,0.75,8.0,3.0,somewhat motivated,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,68.42,1,0,4,5,0,0,1,2
2703106457601411,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,57.89,0,0,4,4,0,1,1,2
2703100948200250,no,0.75,8.0,3.0,not motivated at all,rarely,with siblings,no formal education,neither encourage nor distract,good,75.6,2,0,2,4,4,4,3,2
6905000037200343,no,0.75,8.0,3.0,motivated,rarely,with siblings,no formal education,mostly encourage me,good,79.43,2,0,0,4,4,4,1,2
2703100948200299,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,54.55,0,0,2,0,0,5,0,1
2703105558100118,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,75.12,2,0,2,4,0,4,3,2
2703100947502830,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,59.81,0,0,2,0,0,4,3,2
2703100947805031,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,neither encourage nor distract,good,76.56,2,0,2,0,0,5,3,2
2703100947906037,no,0.75,8.0,3.0,somewhat motivated,rarely,living room or kitchen,class 9 to 10,mostly encourage me,good,65.07,1,0,4,4,0,1,1,2
1509700457400113,no,0.75,8.0,3.0,not motivated at all,never,study on bed or floor,no formal education,"no, they distract me a lot",very poor,60.77,1,0,2,2,3,4,4,5
